,id,repo_name,owner_name,is_private,project_url,Description,is_forked,api_url,created_at,updated_at,pushed_at,homepage_url,size_in_kb,stargazers_count,watchers_count,language,forks_count,open_issues_count,master_branch,default_branch,Topics,license,model_files,num_model_file,version_sha,updated-created,desc_word_count,numeric_cluster
57,52300953,MATLAB-Tutorials,Tes3awy,0,https://github.com/Tes3awy/MATLAB-Tutorials,"Image Processing MATLAB Codes, Simulink, GUI, and Standalone Applications",0,https://api.github.com/repos/Tes3awy/MATLAB-Tutorials,2016-02-22 19:51:50.000000,2019-10-27 10:39:47.000000,2018-08-10 14:38:22.000000,,,11,11,Matlab,15,0,,master,,GNU General Public License v3.0,"MATLAB-Tutorials-master/Signal Processing/am_modulation_simulink.slx,",1,281c5f9f9dd2a4dd24feb0d04bb9231ba1893722,1343,9,1
63,57055209,Modbus-Matlab-Simulator,preemptive-FP7,0,https://github.com/preemptive-FP7/Modbus-Matlab-Simulator,A Matlab/Simulink library that allows basic Modbus/TCP read and write operations,0,https://api.github.com/repos/preemptive-FP7/Modbus-Matlab-Simulator,2016-04-25 15:52:33.000000,2019-11-05 01:49:03.000000,2016-09-28 16:53:53.000000,,,4,4,Matlab,4,0,,master,,Other,"Modbus-Matlab-Simulator-master/matlab_modbus_library/modbusMatLib.slx,",1,f3438e4be2f348ad53fb5e6fd8cd636292119861,1289,11,1
64,59244003,cessna-control,donlelef,0,https://github.com/donlelef/cessna-control,A Matlab and Simulink project. The purpose is to control the altitude of a Cessna Citation 500 aircraft.,0,https://api.github.com/repos/donlelef/cessna-control,2016-05-19 21:29:27.000000,2019-09-15 13:42:31.000000,2016-06-05 22:48:22.000000,,,0,0,Matlab,1,0,,master,,MIT License,"cessna-control-master/MPC_with_block.slx,cessna-control-master/MPC_vs_LQR.slx,cessna-control-master/MPC_observer.slx,cessna-control-master/LQR_discrete.slx,cessna-control-master/Complete_schema.slx,",5,f934ec1bee384df10bf67ff1cfbcd6596e4ec5b6,1214,18,1
65,59264907,course_simulink,eruffaldi,0,https://github.com/eruffaldi/course_simulink,Examples and Exercises for the Simulink Course 2016-2017,0,https://api.github.com/repos/eruffaldi/course_simulink,2016-05-20 04:29:44.000000,2019-08-27 20:24:46.000000,2017-06-08 17:25:01.000000,http://www.eruffaldi.com/wp/introduction-to-matlab-and-simulink/,,3,3,Matlab,3,0,,master,"simulink,course",Creative Commons Zero v1.0 Universal,"course_simulink-master/solutions/exercise11NOV.slx,course_simulink-master/exercises/stateflow/sf_simpleex.mdl,course_simulink-master/exercises/stateflow/sf_heatex.mdl,course_simulink-master/examples/vision/videorotate.slx,course_simulink-master/examples/vision/loadlive.slx,course_simulink-master/examples/vision/loaddata.slx,course_simulink-master/examples/vision/fft2d.slx,course_simulink-master/examples/vision/edgedetect.slx,course_simulink-master/examples/vision/colors.slx,course_simulink-master/examples/triggered.slx,course_simulink-master/examples/switch.slx,course_simulink-master/examples/stateflow/sfun_keyboard_input_v1_2.mdl,course_simulink-master/examples/stateflow/sf_simplemat.mdl,course_simulink-master/examples/stateflow/sf_simple.mdl,course_simulink-master/examples/stateflow/sf_pwd.mdl,course_simulink-master/examples/stateflow/sf_mclock.mdl,course_simulink-master/examples/stateflow/sf_keyboard.mdl,course_simulink-master/examples/stateflow/sf_heat.mdl,course_simulink-master/examples/stateflow/sf_clock.mdl,course_simulink-master/examples/stateflow/sf_alarm.mdl,course_simulink-master/examples/ode45vdp.slx,course_simulink-master/examples/ode45alike.slx,course_simulink-master/examples/minimal.slx,course_simulink-master/examples/fromworkspace.slx,course_simulink-master/examples/freefall.slx,course_simulink-master/examples/enabledSin.slx,course_simulink-master/examples/enabled.slx,course_simulink-master/common/slowdown.slx,",28,35356cc09f24494f62034a2615c6d226c9ada025,1194,8,1
67,60685110,CompliantJointToolbox,geez0x1,0,https://github.com/geez0x1/CompliantJointToolbox,Compliant Joint Toolbox (CJT) for MATLAB and Simulink,0,https://api.github.com/repos/geez0x1/CompliantJointToolbox,2016-06-08 09:16:13.000000,2020-01-10 18:59:39.000000,2020-01-10 19:02:57.000000,,,11,11,MATLAB,7,16,,master,,GNU General Public License v3.0,"CompliantJointToolbox-master/unit_tests/simulinkBlockLibraryTest.mdl,CompliantJointToolbox-master/lib/cjt_library_observers.mdl,CompliantJointToolbox-master/lib/cjt_library_models.mdl,CompliantJointToolbox-master/lib/cjt_library_controllers_experimental.mdl,CompliantJointToolbox-master/lib/cjt_library_controllers.mdl,CompliantJointToolbox-master/lib/cjt_library.mdl,CompliantJointToolbox-master/examples/simulink/openLoop_inputFromFile.mdl,CompliantJointToolbox-master/examples/simulink/openLoop.mdl,CompliantJointToolbox-master/examples/simulink/controlBlockDevelopment_generic.mdl,CompliantJointToolbox-master/examples/simulink/Ex_14_Luenberger_Observer.mdl,CompliantJointToolbox-master/examples/simulink/Ex_13_Kalman_Estimator.mdl,CompliantJointToolbox-master/examples/simulink/Ex_12_Passivity_Based_Control_Plus_Disturbance_Observer.mdl,CompliantJointToolbox-master/examples/simulink/Ex_11_Passivity_Based_Control.mdl,CompliantJointToolbox-master/examples/simulink/Ex_10_Open_Loop_With_Disturbance_Observer.mdl,CompliantJointToolbox-master/examples/simulink/Ex_09_PD_ClosedLoopDOB.mdl,CompliantJointToolbox-master/examples/simulink/Ex_08_PD_Feedforward_ClosedLoopDOB.mdl,CompliantJointToolbox-master/examples/simulink/Ex_07_PD_OpenLoopDOB.mdl,CompliantJointToolbox-master/examples/simulink/Ex_06_PD_Feedforward_OpenLoopDOB.mdl,CompliantJointToolbox-master/examples/simulink/Ex_05_PD_Control.mdl,CompliantJointToolbox-master/examples/simulink/Ex_04_PD_Control_Plus_Feedforward.mdl,CompliantJointToolbox-master/examples/simulink/Ex_03_I_Control_Plus_Feedforward.mdl,CompliantJointToolbox-master/examples/simulink/Ex_02_Current_Control.mdl,CompliantJointToolbox-master/examples/simulink/Ex_01_Open_Loop.mdl,",23,afda657fb3f1e6d78865abd22a9e65ad7c57f007,1311,8,1
68,65560938,Matlab-Simulink-Kinect-Ball-Tracking,dghy,0,https://github.com/dghy/Matlab-Simulink-Kinect-Ball-Tracking,Real time single object tracking in MATLAB/Simulink with Kinect v1.,0,https://api.github.com/repos/dghy/Matlab-Simulink-Kinect-Ball-Tracking,2016-08-12 14:51:33.000000,2019-11-08 09:48:59.000000,2017-07-10 16:27:48.000000,,,1,1,,0,1,,master,,MIT License,"Matlab-Simulink-Kinect-Ball-Tracking-master/Kinct_object_tracking.mdl,",1,ba4531e2b41f09212a1d84549fff9cfc9eb9ed34,1183,10,1
70,68183223,cbc_simulink,lrenson,0,https://github.com/lrenson/cbc_simulink,Interface between Matlab Simulink simulations and control-based continuation algorithms,0,https://api.github.com/repos/lrenson/cbc_simulink,2016-09-14 07:20:48.000000,2019-09-01 06:36:25.000000,2016-09-14 07:31:53.000000,,,1,1,Matlab,0,0,,master,,MIT License,"cbc_simulink-master/DuffingExample/cbc_Duffing.slx,",1,f23373662077e82ee20f0fbc620e53d22d91ee80,1082,9,1
71,68744081,mbed_target,ATM-HSW,0,https://github.com/ATM-HSW/mbed_target,Mbed OS 5 Simulink and Embedded Coder Target,0,https://api.github.com/repos/ATM-HSW/mbed_target,2016-09-20 19:03:36.000000,2020-01-28 16:24:39.000000,2019-10-15 16:13:39.000000,,,13,13,HTML,4,1,,master,,Apache License 2.0,"mbed_target-master/examples/serial/serial_other_TLC5952.slx,mbed_target-master/examples/serial/serial_i2c_severals_DS3231.slx,mbed_target-master/examples/serial/serial_i2c_sensors_MPU9250.slx,mbed_target-master/examples/serial/serial_i2c_PCF8474Read.slx,mbed_target-master/examples/serial/UARTReadLine2.slx,mbed_target-master/examples/serial/UARTReadLine1.slx,mbed_target-master/examples/serial/UARTReadByteWriteByteTriggered.slx,mbed_target-master/examples/serial/UARTReadByteWriteByte.slx,mbed_target-master/examples/serial/UARTReadBlock4BWriteASCIITriggered.slx,mbed_target-master/examples/serial/UARTReadBlock4BWrite4BTriggered.slx,mbed_target-master/examples/serial/SPISlave_Slave.slx,mbed_target-master/examples/serial/SPISlave_Master.slx,mbed_target-master/examples/serial/SPIMaster_read.slx,mbed_target-master/examples/serial/SPIMaster_TMP123.slx,mbed_target-master/examples/serial/CANsend2.slx,mbed_target-master/examples/serial/CANsend.slx,mbed_target-master/examples/serial/CANreceive_filtered.slx,mbed_target-master/examples/serial/CANreceive.slx,mbed_target-master/examples/network/UDPSendReceive.slx,mbed_target-master/examples/network/UDPSendBlockReceiveBlock.slx,mbed_target-master/examples/network/UDPSend.slx,mbed_target-master/examples/network/MQTT_pubsub.slx,mbed_target-master/examples/network/COAP_Client_GetPut.slx,mbed_target-master/examples/general/pushbutton_grt.slx,mbed_target-master/examples/general/pushbutton.slx,mbed_target-master/examples/general/encoder.slx,mbed_target-master/examples/general/blinky_grt.slx,mbed_target-master/examples/general/blinky.slx,mbed_target-master/examples/general/analogInOut.slx,mbed_target-master/examples/general/VL53L0X_Interrupt.slx,mbed_target-master/examples/general/RuntimeDAC2.slx,mbed_target-master/examples/general/RuntimeDAC1.slx,mbed_target-master/examples/general/RuntTimeGPIO.slx,mbed_target-master/examples/general/RTOS_wait_blinky.slx,mbed_target-master/examples/general/RTOS_Timer_blinky.slx,mbed_target-master/examples/general/RTOS_Thread_blinky.slx,mbed_target-master/examples/general/RTOS_Mail_blocking_Blinky.slx,mbed_target-master/examples/general/RTOS_Mail_blinky.slx,mbed_target-master/examples/general/Interrupt_push_button.slx,mbed_target-master/examples/general/DataloggerSerial.slx,mbed_target-master/examples/general/DACPCScope.slx,mbed_target-master/examples/general/CSVReadWriteSerial.slx,mbed_target-master/examples/general/2xDAC.slx,mbed_target-master/examples/ToDo/ram_test.slx,mbed_target-master/examples/ToDo/nucleo_f303_counter.slx,mbed_target-master/examples/ToDo/mbed_flash_constants.slx,mbed_target-master/examples/ToDo/mbed_DataloggerSdCard.slx,mbed_target-master/examples/ToDo/disco_f407_servoOut.slx,mbed_target-master/examples/ToDo/disco_f407_encoderInput.slx,mbed_target-master/examples/ToDo/disco_f407_display.slx,mbed_target-master/examples/ToDo/disco_f407_counter_interrupt.slx,mbed_target-master/examples/ToDo/Motor/X_Nucleo_IHM03A1.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01_2Motors.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/get_Max_Speed_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/get_Analog.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Step_Clock_Mode_BSP.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/SoftStop_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/SoftHiZ_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Set_ACC_DEC_Spee_BSP.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/SetMark_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/SetHome_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Run_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Release_SW_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Rasterung_Current_Voltage.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Rasterung.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Move_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/HardStop_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/HardHiZ_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Goto_Bsp.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/GoHome_GoMark_BSP.slx,mbed_target-master/examples/ToDo/Motor/PowerStep01/Get_StatusREG.slx,mbed_target-master/examples/Applications_Boards_etc/Testboards/spi_peripherals.slx,mbed_target-master/examples/Applications_Boards_etc/Testboards/i2c_peripherals.slx,mbed_target-master/examples/Applications_Boards_etc/Testboards/MAX11300_II.slx,mbed_target-master/examples/Applications_Boards_etc/Testboards/MAX11300_I.slx,mbed_target-master/examples/Applications_Boards_etc/Tankmodell_Schlosser_Lack_oh.slx,mbed_target-master/examples/Applications_Boards_etc/Tankmodell_Schlosser_Lack.slx,mbed_target-master/examples/Applications_Boards_etc/PeltierExample.slx,mbed_target-master/examples/Applications_Boards_etc/LevitatingBall/twopointcontrol.slx,mbed_target-master/examples/Applications_Boards_etc/ControlSystemsLab_Peltier.slx,mbed_target-master/examples/Applications_Boards_etc/AppShield_CR12832_LM75B/thingspeak.slx,mbed_target-master/examples/Applications_Boards_etc/AppShield_CR12832_LM75B/nucleo_f446_lm75b.slx,mbed_target-master/examples/Applications_Boards_etc/AppShield_CR12832_LM75B/nucleo_f446_AppShield.slx,mbed_target-master/examples/Applications_Boards_etc/AppShield_CR12832_LM75B/DreiPunktregler.slx,mbed_target-master/blocks/slx/thingspeak.slx,mbed_target-master/blocks/slx/mbed_targets_stm_stamp_f446.slx,mbed_target-master/blocks/slx/mbed_targets_stm_nucleo_f446.slx,mbed_target-master/blocks/slx/mbed_targets_stm_nucleo_f303.slx,mbed_target-master/blocks/slx/mbed_targets_stm_disco_f746.slx,mbed_target-master/blocks/slx/mbed_targets_stm_disco_f429.slx,mbed_target-master/blocks/slx/mbed_targets_stm_disco_f407.slx,mbed_target-master/blocks/slx/mbed_targets_stm_arch_max.slx,mbed_target-master/blocks/slx/mbed_targets_stm.slx,mbed_target-master/blocks/slx/mbed_targets.slx,mbed_target-master/blocks/slx/mbed_spi_several.slx,mbed_target-master/blocks/slx/mbed_spi_sensors.slx,mbed_target-master/blocks/slx/mbed_spi_motor_powerSTEP01.slx,mbed_target-master/blocks/slx/mbed_spi_motor.slx,mbed_target-master/blocks/slx/mbed_spi_max11300.slx,mbed_target-master/blocks/slx/mbed_spi_analog_io.slx,mbed_target-master/blocks/slx/mbed_serial_several.slx,mbed_target-master/blocks/slx/mbed_network.slx,mbed_target-master/blocks/slx/mbed_lib.slx,mbed_target-master/blocks/slx/mbed_i2c_several.slx,mbed_target-master/blocks/slx/mbed_i2c_sensors.slx,mbed_target-master/blocks/slx/mbed_i2c_digital_io.slx,mbed_target-master/blocks/slx/mbed_i2c_analog_io.slx,mbed_target-master/blocks/slx/mbed_ethernet_udp.slx,mbed_target-master/blocks/slx/mbed_ethernet_tcp.slx,mbed_target-master/blocks/slx/mbed_ethernet_mqtt.slx,mbed_target-master/blocks/slx/mbed_ethernet_coap.slx,mbed_target-master/blocks/slx/mbed_ethernet.slx,mbed_target-master/blocks/slx/coap.slx,mbed_target-master/blocks/slx/LCDScope.slx,mbed_target-master/blocks/slx/BTN_lib.slx,mbed_target-master/blocks/MQTT_Client.slx,",116,dd7af2f2903fdc633ccd6028e6ae4f7b3cdd54c8,1225,8,1
74,74554478,kinect2-SDK-for-Simulink,alesgraz,0,https://github.com/alesgraz/kinect2-SDK-for-Simulink,A collection of s-functions that allow to interface kinect2 SDK body tracking system with Matlab Simulink,0,https://api.github.com/repos/alesgraz/kinect2-SDK-for-Simulink,2016-11-23 08:05:25.000000,2019-12-14 01:38:20.000000,2016-11-23 11:47:52.000000,,,1,1,C++,0,0,,master,,GNU General Public License v3.0,"kinect2-SDK-for-Simulink-master/trialkinect2.slx,",1,1b93465615882f6da05681b13c182665a563287c,1116,16,1
